Date,Week,Month,Year,Lines,Models,DefectsDescription,InspectedQty,DefectsQty,DefectsDescriptionqty,Defects %,DefectStatus,Check,FPY,DPPM
2024-05-07,19,May,2024,P03,CL6,TP scratch,,,1,,Scanned,Packing,,
2024-05-07,19,May,2024,P03,CL6,Material code change,,,1,,Scanned,Packing,,
2024-05-07,19,May,2024,P03,CL6,Material code change,,,1,,Scanned,Packing,,
2024-05-08,19,May,2024,P03,CL6,Material code change,,,1,,Scanned,Packing,,
2024-05-09,19,May,2024,P03,CL6,Material code change,,,1,,Scanned,Packing,,
2024-05-09,19,May,2024,P03,CL6,Material code change,,,1,,Scanned,Packing,,
2024-05-09,19,May,2024,P03,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-05-09,19,May,2024,P03,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-05-09,19,May,2024,P01,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-05-09,19,May,2024,P01,CL6,Material code change,,,1,,Scanned,Packing,,
2024-05-14,20,May,2024,P03,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-05-15,20,May,2024,P01,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-05-16,20,May,2024,P01,CL6,Material code change,,,1,,Scanned,Packing,,
2024-05-17,20,May,2024,P01,CL6,Material code change,,,1,,Scanned,Packing,,
2024-05-20,21,May,2024,P03,CL6,Mi housing off paint,,,1,,Scanned,Packing,,
2024-05-20,21,May,2024,P01,CL6,Material code change,,,1,,Scanned,Packing,,
2024-05-20,21,May,2024,P01,CL6,Mi housing off paint,,,1,,Scanned,Packing,,
2024-05-21,21,May,2024,P03,CL6,Mi housing off paint,,,1,,Scanned,Packing,,
2024-05-21,21,May,2024,P03,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-05-21,21,May,2024,P03,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-05-21,21,May,2024,P03,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-05-21,21,May,2024,P01,CL6,TP scratch,,,1,,Scanned,Packing,,
2024-05-22,21,May,2024,P03,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-05-22,21,May,2024,P03,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-05-23,21,May,2024,P01,CL6,TP scratch,,,1,,Scanned,Packing,,
2024-05-23,21,May,2024,P01,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-05-27,22,May,2024,P03,CL6,Mi housing off paint,,,1,,Scanned,Packing,,
2024-05-27,22,May,2024,P03,CL6,Battery cover gap too large,,,1,,Scanned,Packing,,
2024-05-27,22,May,2024,P03,CL6,Battery cover gap too large,,,1,,Scanned,Packing,,
2024-05-27,22,May,2024,P03,CL6,Mi housing off paint,,,1,,Scanned,Packing,,
2024-05-27,22,May,2024,P03,CL6,Mi housing off paint,,,1,,Scanned,Packing,,
2024-05-27,22,May,2024,P03,CL6,Mi housing off paint,,,1,,Scanned,Packing,,
2024-05-29,22,May,2024,P03,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-05-29,22,May,2024,P03,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-05-29,22,May,2024,P03,CL6,Material code change,,,1,,Scanned,Packing,,
2024-05-31,22,May,2024,P03,CL6,Material code change,,,1,,Scanned,Packing,,
2024-05-31,22,May,2024,P01,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-05-31,22,May,2024,P01,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-05-31,22,May,2024,P01,CL6,Mid housing scratch,,,1,,Scanned,Packing,,
2024-05-31,22,May,2024,P01,CL6,Material code change,,,1,,Scanned,Packing,,
2024-05-02,18,May,2024,A03,CL6,Camera particle,,,4,,Un-scanned,Assembly,,
2024-05-02,18,May,2024,A03,CL6,Screw loose,,,15,,Un-scanned,Assembly,,
2024-05-02,18,May,2024,A03,CL6,Screw missing,,,13,,Un-scanned,Assembly,,
2024-05-02,18,May,2024,A03,CL6,Flashlight misalign,,,4,,Un-scanned,Assembly,,
2024-05-02,18,May,2024,A03,CL6,Antenna deform,,,2,,Un-scanned,Assembly,,
2024-05-02,18,May,2024,A03,CL6,Camera particle,,,3,,Un-scanned,Assembly,,
2024-05-02,18,May,2024,QCII-03,CL6,Uphousing scratch,,,5,,Un-scanned,QCII,,
2024-05-02,18,May,2024,QCII-03,CL6,Mid housing scratch,,,9,,Un-scanned,QCII,,
2024-05-02,18,May,2024,QCII-03,CL6,IMEI label Misprinting,,,6,,Un-scanned,QCII,,
2024-05-06,19,May,2024,A03,CL6,Camera particle,,,3,,Un-scanned,Assembly,,
2024-05-06,19,May,2024,A03,CL6,Camera misalign,,,1,,Un-scanned,Assembly,,
2024-05-06,19,May,2024,A03,CL6,Screw loose,,,17,,Un-scanned,Assembly,,
2024-05-06,19,May,2024,A03,CL6,Screw missing,,,19,,Un-scanned,Assembly,,
2024-05-06,19,May,2024,A03,CL6,Mid housing scratch,,,3,,Un-scanned,Assembly,,
2024-05-06,19,May,2024,A03,CL6,Mid housing scratch,,,4,,Un-scanned,Assembly,,
2024-05-06,19,May,2024,A03,CL6,Extra material,,,6,,Un-scanned,Assembly,,
2024-05-06,19,May,2024,A03,CL6,Camera particle,,,9,,Un-scanned,Assembly,,
2024-05-06,19,May,2024,A03,CL6,Antenna deform,,,5,,Un-scanned,Assembly,,
2024-05-06,19,May,2024,A03,CL6,Extra material,,,2,,Un-scanned,Assembly,,
2024-05-06,19,May,2024,A03,CL6,Camera missing,,,1,,Un-scanned,Assembly,,
2024-05-07,19,May,2024,QCII-03,CL6,Uphousing scratch,,,5,,Un-scanned,QCII,,
2024-05-07,19,May,2024,QCII-03,CL6,Mid housing scratch,,,10,,Un-scanned,QCII,,
2024-05-07,19,May,2024,QCII-03,CL6,IMEI label Misprinting,,,6,,Un-scanned,QCII,,
2024-05-08,19,May,2024,QCII-03,CL6,Uphousing scratch,,,10,,Un-scanned,QCII,,
2024-05-08,19,May,2024,QCII-03,CL6,Mid housing scratch,,,14,,Un-scanned,QCII,,
2024-05-08,19,May,2024,QCII-03,CL6,IMEI label Misprinting,,,6,,Un-scanned,QCII,,
2024-05-08,19,May,2024,A03,CL8,Camera particle,,,2,,Un-scanned,Assembly,,
2024-05-08,19,May,2024,A03,CL8,Camera misalign,,,1,,Un-scanned,Assembly,,
2024-05-08,19,May,2024,A03,CL8,Screw loose,,,3,,Un-scanned,Assembly,,
2024-05-08,19,May,2024,A03,CL8,Screw missing,,,2,,Un-scanned,Assembly,,
2024-05-08,19,May,2024,A03,CL8,Antenna deform,,,10,,Un-scanned,Assembly,,
2024-05-08,19,May,2024,A03,CL8,Antenna deform,,,4,,Un-scanned,Assembly,,
2024-05-08,19,May,2024,A03,CL8,Coaxial wire miss allign,,,2,,Un-scanned,Assembly,,
2024-05-09,19,May,2024,A03,CL8,Camera particle,,,5,,Un-scanned,Assembly,,
2024-05-09,19,May,2024,A03,CL8,Camera misalign,,,1,,Un-scanned,Assembly,,
2024-05-09,19,May,2024,A03,CL8,Screw loose,,,7,,Un-scanned,Assembly,,
2024-05-09,19,May,2024,A03,CL8,Screw missing,,,7,,Un-scanned,Assembly,,
2024-05-09,19,May,2024,A03,CL8,TP scratch,,,1,,Un-scanned,Assembly,,
2024-05-09,19,May,2024,A03,CL8,Camera particle,,,6,,Un-scanned,Assembly,,
2024-05-09,19,May,2024,A03,CL8,Lower board misalign,,,13,,Un-scanned,Assembly,,
2024-05-09,19,May,2024,A03,CL8,Antenna deform,,,5,,Un-scanned,Assembly,,
2024-05-09,19,May,2024,A03,CL8,Extra material,,,2,,Un-scanned,Assembly,,
2024-05-09,19,May,2024,A03,CL8,Screw missing,,,2,,Un-scanned,Assembly,,
2024-05-09,19,May,2024,A03,CL8,Antenna deform,,,8,,Un-scanned,Assembly,,
2024-05-09,19,May,2024,A03,CL8,Coaxial wire miss allign,,,4,,Un-scanned,Assembly,,
2024-05-10,19,May,2024,QCII-03,CL8,Mid housing scratch,,,2,,Un-scanned,QCII,,
2024-05-10,19,May,2024,A03,CL6,Camera particle,,,10,,Un-scanned,Assembly,,
2024-05-10,19,May,2024,A03,CL6,Extra material,,,3,,Un-scanned,Assembly,,
2024-05-10,19,May,2024,A03,CL6,Coaxial wire miss allign,,,11,,Un-scanned,Assembly,,
2024-05-10,19,May,2024,A03,CL6,Battery/USB Connector not fixed properly,,,7,,Un-scanned,Assembly,,
2024-05-10,19,May,2024,A03,CL6,Side key miss,,,1,,Un-scanned,Assembly,,
2024-05-10,19,May,2024,A03,CL6,Camera particle,,,3,,Un-scanned,Assembly,,
2024-05-10,19,May,2024,A03,CL6,Camera particle,,,1,,Un-scanned,Assembly,,
2024-05-10,19,May,2024,A03,CL6,Screw loose,,,23,,Un-scanned,Assembly,,
2024-05-10,19,May,2024,A03,CL6,Screw missing,,,15,,Un-scanned,Assembly,,
2024-05-10,19,May,2024,A03,CL6,Mid housing scratch,,,2,,Un-scanned,Assembly,,
2024-05-13,20,May,2024,A03,CL6,Camera particle,,,5,,Un-scanned,Assembly,,
2024-05-13,20,May,2024,A03,CL6,Extra material,,,3,,Un-scanned,Assembly,,
2024-05-13,20,May,2024,A03,CL6,Battery/USB Connector not fixed properly,,,2,,Un-scanned,Assembly,,
2024-05-13,20,May,2024,A03,CL6,Antenna deform,,,2,,Un-scanned,Assembly,,
2024-05-13,20,May,2024,A03,CL6,Camera particle,,,6,,Un-scanned,Assembly,,
2024-05-13,20,May,2024,A03,CL6,Screw loose,,,9,,Un-scanned,Assembly,,
2024-05-13,20,May,2024,A03,CL6,Screw missing,,,4,,Un-scanned,Assembly,,
2024-05-13,20,May,2024,A03,CL6,TP scratch,,,1,,Un-scanned,Assembly,,
2024-05-14,20,May,2024,QCII-03,CL6,Uphousing scratch,,,6,,Un-scanned,QCII,,
2024-05-14,20,May,2024,QCII-03,CL6,Mid housing scratch,,,7,,Un-scanned,QCII,,
2024-05-14,20,May,2024,QCII-03,CL6,IMEI label Misprinting,,,8,,Un-scanned,QCII,,
2024-05-14,20,May,2024,A03,CL6,Camera particle,,,2,,Un-scanned,Assembly,,
2024-05-14,20,May,2024,A03,CL6,Screw loose,,,12,,Un-scanned,Assembly,,
2024-05-14,20,May,2024,A03,CL6,Screw missing,,,4,,Un-scanned,Assembly,,
2024-05-14,20,May,2024,A03,CL6,Mid housing scratch,,,2,,Un-scanned,Assembly,,
2024-05-14,20,May,2024,A03,CL6,NFC damage,,,1,,Un-scanned,Assembly,,
2024-05-14,20,May,2024,A03,CL6,Camera particle,,,15,,Un-scanned,Assembly,,
2024-05-14,20,May,2024,A03,CL6,Antenna deform,,,2,,Un-scanned,Assembly,,
2024-05-14,20,May,2024,A03,CL6,Extra material,,,7,,Un-scanned,Assembly,,
2024-05-14,20,May,2024,A03,CL6,Coaxial wire miss allign,,,1,,Un-scanned,Assembly,,
2024-05-15,20,May,2024,A03,CL6,Camera particle,,,12,,Un-scanned,Assembly,,
2024-05-15,20,May,2024,A03,CL6,Screw loose,,,6,,Un-scanned,Assembly,,
2024-05-15,20,May,2024,A03,CL6,Screw missing,,,8,,Un-scanned,Assembly,,
2024-05-15,20,May,2024,A03,CL6,Mid housing scratch,,,3,,Un-scanned,Assembly,,
2024-05-15,20,May,2024,A03,CL6,Camera particle,,,77,,Un-scanned,Assembly,,
2024-05-15,20,May,2024,A03,CL6,Antenna deform,,,7,,Un-scanned,Assembly,,
2024-05-15,20,May,2024,A03,CL6,Coaxial wire miss allign,,,10,,Un-scanned,Assembly,,
2024-05-15,20,May,2024,A03,CL6,Extra material,,,3,,Un-scanned,Assembly,,
2024-05-17,20,May,2024,QCII-03,CL6,Uphousing scratch,,,8,,Un-scanned,QCII,,
2024-05-17,20,May,2024,QCII-03,CL6,Mid housing scratch,,,7,,Un-scanned,QCII,,
2024-05-17,20,May,2024,QCII-03,CL6,IMEI label Misprinting,,,10,,Un-scanned,QCII,,
2024-05-17,20,May,2024,A03,CL6,Camera particle,,,10,,Un-scanned,Assembly,,
2024-05-17,20,May,2024,A03,CL6,Antenna deform,,,1,,Un-scanned,Assembly,,
2024-05-17,20,May,2024,A03,CL6,Coaxial wire miss allign,,,6,,Un-scanned,Assembly,,
2024-05-17,20,May,2024,A03,CL6,Extra material,,,7,,Un-scanned,Assembly,,
2024-05-17,20,May,2024,A03,CL6,Camera particle,,,5,,Un-scanned,Assembly,,
2024-05-17,20,May,2024,A03,CL6,Screw missing,,,17,,Un-scanned,Assembly,,
2024-05-17,20,May,2024,A03,CL6,Screw loose,,,9,,Un-scanned,Assembly,,
2024-05-17,20,May,2024,A03,CL6,Mid housing scratch,,,1,,Un-scanned,Assembly,,
2024-05-20,21,May,2024,QCII-03,CL6,Uphousing scratch,,,2,,Un-scanned,QCII,,
2024-05-20,21,May,2024,QCII-03,CL6,Mid housing scratch,,,6,,Un-scanned,QCII,,
2024-05-20,21,May,2024,QCII-03,CL6,IMEI label Misprinting,,,15,,Un-scanned,QCII,,
2024-05-20,21,May,2024,A03,CL6,Camera particle,,,5,,Un-scanned,Assembly,,
2024-05-20,21,May,2024,A03,CL6,Side key fail,,,1,,Un-scanned,Assembly,,
2024-05-20,21,May,2024,A03,CL6,Antenna deform,,,1,,Un-scanned,Assembly,,
2024-05-20,21,May,2024,A03,CL6,Coaxial wire miss allign,,,2,,Un-scanned,Assembly,,
2024-05-20,21,May,2024,A03,CL6,Extra material,,,4,,Un-scanned,Assembly,,
2024-05-20,21,May,2024,A03,CL6,Screw loose,,,23,,Un-scanned,Assembly,,
2024-05-20,21,May,2024,A03,CL6,Screw missing,,,14,,Un-scanned,Assembly,,
2024-05-20,21,May,2024,A03,CL6,Extra material,,,13,,Un-scanned,Assembly,,
2024-05-18,20,May,2024,A03,CL6,Camera particle,,,10,,Un-scanned,Assembly,,
2024-05-18,20,May,2024,A03,CL6,Antenna deform,,,2,,Un-scanned,Assembly,,
2024-05-18,20,May,2024,A03,CL6,Side key miss,,,2,,Un-scanned,Assembly,,
2024-05-18,20,May,2024,A03,CL6,Extra material,,,4,,Un-scanned,Assembly,,
2024-05-18,20,May,2024,A03,CL6,Camera particle,,,4,,Un-scanned,Assembly,,
2024-05-18,20,May,2024,A03,CL6,Screw missing,,,9,,Un-scanned,Assembly,,
2024-05-18,20,May,2024,A03,CL6,Screw loose,,,13,,Un-scanned,Assembly,,
2024-05-18,20,May,2024,A03,CL6,Fragile Missing,,,1,,Un-scanned,Assembly,,
2024-05-21,21,May,2024,QCII-03,CL6,Uphousing scratch,,,10,,Un-scanned,QCII,,
2024-05-21,21,May,2024,QCII-03,CL6,Mid housing scratch,,,6,,Un-scanned,QCII,,
2024-05-21,21,May,2024,QCII-03,CL6,IMEI label Misprinting,,,10,,Un-scanned,QCII,,
2024-05-21,21,May,2024,A03,CL6,Camera particle,,,11,,Un-scanned,Assembly,,
2024-05-21,21,May,2024,A03,CL6,Coaxial wire miss allign,,,11,,Un-scanned,Assembly,,
2024-05-21,21,May,2024,A03,CL6,Battery/USB Connector not fixed properly,,,3,,Un-scanned,Assembly,,
2024-05-21,21,May,2024,A03,CL6,Antenna deform,,,1,,Un-scanned,Assembly,,
2024-05-21,21,May,2024,A03,CL6,Screw loose,,,11,,Un-scanned,Assembly,,
2024-05-21,21,May,2024,A03,CL6,Screw missing,,,4,,Un-scanned,Assembly,,
2024-05-21,21,May,2024,A03,CL6,Camera particle,,,1,,Un-scanned,Assembly,,
2024-05-21,21,May,2024,A03,CL6,Extra material,,,3,,Un-scanned,Assembly,,
2024-05-22,21,May,2024,QCII-03,CL6,Uphousing scratch,,,2,,Un-scanned,QCII,,
2024-05-22,21,May,2024,QCII-03,CL6,Mid housing scratch,,,7,,Un-scanned,QCII,,
2024-05-22,21,May,2024,QCII-03,CL6,IMEI label Misprinting,,,10,,Un-scanned,QCII,,
2024-05-22,21,May,2024,A03,CL6,Screw loose,,,22,,Un-scanned,Assembly,,
2024-05-22,21,May,2024,A03,CL6,Screw missing,,,2,,Un-scanned,Assembly,,
2024-05-22,21,May,2024,A03,CL6,Camera particle,,,6,,Un-scanned,Assembly,,
2024-05-22,21,May,2024,A03,CL6,Extra material,,,6,,Un-scanned,Assembly,,
2024-05-22,21,May,2024,A03,CL6,Mid housing scratch,,,2,,Un-scanned,Assembly,,
2024-05-22,21,May,2024,A03,CL6,Camera particle,,,16,,Un-scanned,Assembly,,
2024-05-22,21,May,2024,A03,CL6,Antenna deform,,,6,,Un-scanned,Assembly,,
2024-05-22,21,May,2024,A03,CL6,Coaxial wire miss allign,,,7,,Un-scanned,Assembly,,
2024-05-22,21,May,2024,A03,CL6,Battery/USB Connector not fixed properly,,,1,,Un-scanned,Assembly,,
2024-05-23,21,May,2024,QCII-03,CL6,Uphousing scratch,,,5,,Un-scanned,QCII,,
2024-05-23,21,May,2024,QCII-03,CL6,Mid housing scratch,,,7,,Un-scanned,QCII,,
2024-05-23,21,May,2024,QCII-03,CL6,IMEI label Misprinting,,,20,,Un-scanned,QCII,,
2024-05-23,21,May,2024,A03,CL6,Camera particle,,,23,,Un-scanned,Assembly,,
2024-05-23,21,May,2024,A03,CL6,Antenna deform,,,2,,Un-scanned,Assembly,,
2024-05-23,21,May,2024,A03,CL6,Coaxial wire miss allign,,,6,,Un-scanned,Assembly,,
2024-05-23,21,May,2024,A03,CL6,Extra material,,,4,,Un-scanned,Assembly,,
2024-05-23,21,May,2024,A03,CL6,bracket mylar missing,,,3,,Un-scanned,Assembly,,
2024-05-23,21,May,2024,A03,CL6,Battery/USB Connector not fixed properly,,,5,,Un-scanned,Assembly,,
2024-05-23,21,May,2024,A03,CL6,Screw loose,,,33,,Un-scanned,Assembly,,
2024-05-23,21,May,2024,A03,CL6,Screw missing,,,19,,Un-scanned,Assembly,,
2024-05-23,21,May,2024,A03,CL6,Camera particle,,,4,,Un-scanned,Assembly,,
2024-05-23,21,May,2024,A03,CL6,Extra material,,,7,,Un-scanned,Assembly,,
2024-05-23,21,May,2024,A03,CL6,Mid housing scratch,,,1,,Un-scanned,Assembly,,
2024-05-23,21,May,2024,A03,CL6,Mid housing scratch,,,2,,Un-scanned,Assembly,,
2024-05-24,21,May,2024,QCII-03,CL6,Uphousing scratch,,,5,,Un-scanned,QCII,,
2024-05-24,21,May,2024,QCII-03,CL6,Mid housing scratch,,,9,,Un-scanned,QCII,,
2024-05-24,21,May,2024,QCII-03,CL6,IMEI label Misprinting,,,12,,Un-scanned,QCII,,
2024-05-24,21,May,2024,A03,CL6,Screw loose,,,8,,Un-scanned,Assembly,,
2024-05-24,21,May,2024,A03,CL6,Camera particle,,,3,,Un-scanned,Assembly,,
2024-05-24,21,May,2024,A03,CL6,Extra material,,,5,,Un-scanned,Assembly,,
2024-05-24,21,May,2024,A03,CL6,Camera particle,,,6,,Un-scanned,Assembly,,
2024-05-24,21,May,2024,A03,CL6,Coaxial wire miss allign,,,6,,Un-scanned,Assembly,,
2024-05-24,21,May,2024,A03,CL6,Camera missing,,,4,,Un-scanned,Assembly,,
2024-05-25,21,May,2024,QCII-03,CL6,Uphousing scratch,,,4,,Un-scanned,QCII,,
2024-05-25,21,May,2024,QCII-03,CL6,Mid housing scratch,,,13,,Un-scanned,QCII,,
2024-05-25,21,May,2024,QCII-03,CL6,IMEI label Misprinting,,,15,,Un-scanned,QCII,,
2024-05-27,22,May,2024,QCII-03,CL6,Uphousing scratch,,,3,,Un-scanned,QCII,,
2024-05-27,22,May,2024,QCII-03,CL6,Mid housing scratch,,,2,,Un-scanned,QCII,,
2024-05-27,22,May,2024,QCII-03,CL6,IMEI label Misprinting,,,5,,Un-scanned,QCII,,
2024-05-27,22,May,2024,A03,CL8,Camera particle,,,4,,Un-scanned,Assembly,,
2024-05-27,22,May,2024,A03,CL8,Coaxial wire miss allign,,,1,,Un-scanned,Assembly,,
2024-05-27,22,May,2024,A03,CL8,Antenna deform,,,1,,Un-scanned,Assembly,,
2024-05-27,22,May,2024,A03,CL8,Screw missing,,,2,,Un-scanned,Assembly,,
2024-05-31,22,May,2024,A03,CL6,Screw loose,,,16,,Un-scanned,Assembly,,
2024-05-31,22,May,2024,A03,CL6,Screw missing,,,4,,Un-scanned,Assembly,,
2024-05-31,22,May,2024,A03,CL6,Camera particle,,,5,,Un-scanned,Assembly,,
2024-05-31,22,May,2024,A03,CL6,Extra material,,,5,,Un-scanned,Assembly,,
2024-05-31,22,May,2024,A03,CL6,Camera particle,,,53,,Un-scanned,Assembly,,
2024-05-31,22,May,2024,A03,CL6,Antenna deform,,,8,,Un-scanned,Assembly,,
2024-05-31,22,May,2024,A03,CL6,Extra material,,,1,,Un-scanned,Assembly,,
2024-05-31,22,May,2024,A03,CL6,Coaxial wire miss allign,,,3,,Un-scanned,Assembly,,
2024-05-31,22,May,2024,A03,CL6,Battery/USB Connector not fixed properly,,,7,,Un-scanned,Assembly,,
2024-05-02,18,May,2024,A03,CL6,,750,83,,,Scanned,Assembly,,
2024-05-02,18,May,2024,A03,CL6,,750,41,,,Un-scanned,Assembly,,
2024-05-02,18,May,2024,QCII-03,CL6,,1644,109,,,Scanned,QCII,,
2024-05-02,18,May,2024,QCII-03,CL6,,1644,20,,,Un-scanned,QCII,,
2024-05-02,18,May,2024,P03,CL6,,320,6,,,Scanned,Packing,,
2024-05-03,18,May,2024,P03,CL6,,1752,1,,,Scanned,Packing,,
2024-05-04,18,May,2024,A03,CL6,,1098,16,,,Scanned,Assembly,,
2024-05-04,18,May,2024,A03,CL6,,1098,103,,,Un-scanned,Assembly,,
2024-05-04,18,May,2024,QCII-03,CL6,,912,61,,,Scanned,QCII,,
2024-05-04,18,May,2024,QCII-03,CL6,,912,21,,,Un-scanned,QCII,,
2024-05-04,18,May,2024,P03,CL6,,984,10,,,Scanned,Packing,,
2024-05-06,19,May,2024,A03,CL6,,1026,45,,,Scanned,Assembly,,
2024-05-06,19,May,2024,A03,CL6,,1026,70,,,Un-scanned,Assembly,,
2024-05-06,19,May,2024,QCII-03,CL6,,1155,10,,,Scanned,QCII,,
2024-05-06,19,May,2024,QCII-03,CL6,,1155,0,,,Un-scanned,QCII,,
2024-05-06,19,May,2024,P03,CL6,,220,0,,,Scanned,Packing,,
2024-05-07,19,May,2024,QCII-03,CL6,,1174,52,,,Scanned,QCII,,
2024-05-07,19,May,2024,QCII-03,CL6,,1174,21,,,Un-scanned,QCII,,
2024-05-07,19,May,2024,P03,CL6,,280,5,,,Scanned,Packing,,
2024-05-08,19,May,2024,A03,CL6,,32,7,,,Scanned,Assembly,,
2024-05-08,19,May,2024,A03,CL6,,32,12,,,Un-scanned,Assembly,,
2024-05-08,19,May,2024,A03,CL8,,32,8,,,Scanned,Assembly,,
2024-05-08,19,May,2024,A03,CL8,,32,12,,,Un-scanned,Assembly,,
2024-05-08,19,May,2024,QCII-03,CL6,,1515,126,,,Scanned,QCII,,
2024-05-08,19,May,2024,QCII-03,CL6,,1515,30,,,Un-scanned,QCII,,
2024-05-08,19,May,2024,P03,CL6,,931,1,,,Scanned,Packing,,
2024-05-09,19,May,2024,A03,CL8,,96,16,,,Scanned,Assembly,,
2024-05-09,19,May,2024,A03,CL8,,96,61,,,Un-scanned,Assembly,,
2024-05-09,19,May,2024,QCII-03,CL6,,25,3,,,Scanned,QCII,,
2024-05-09,19,May,2024,QCII-03,CL6,,25,0,,,Un-scanned,QCII,,
2024-05-09,19,May,2024,QCII-03,CL8,,25,2,,,Scanned,QCII,,
2024-05-09,19,May,2024,QCII-03,CL8,,25,0,,,Un-scanned,QCII,,
2024-05-09,19,May,2024,P01,CL6,,378,2,,,Scanned,Packing,,
2024-05-09,19,May,2024,P03,CL6,,1163,4,,,Scanned,Packing,,
2024-05-10,19,May,2024,A03,CL6,,191,29,,,Scanned,Assembly,,
2024-05-10,19,May,2024,A03,CL6,,191,76,,,Un-scanned,Assembly,,
2024-05-10,19,May,2024,QCII-03,CL8,,84,9,,,Scanned,QCII,,
2024-05-10,19,May,2024,QCII-03,CL8,,84,2,,,Un-scanned,QCII,,
2024-05-10,19,May,2024,P01,CL6,,25,0,,,Scanned,Packing,,
2024-05-11,19,May,2024,A03,CL6,,656,5,,,Scanned,Assembly,,
2024-05-11,19,May,2024,A03,CL6,,656,0,,,Un-scanned,Assembly,,
2024-05-11,19,May,2024,QCII-03,CL6,,217,7,,,Scanned,QCII,,
2024-05-11,19,May,2024,QCII-03,CL6,,217,0,,,Un-scanned,QCII,,
2024-05-11,19,May,2024,QCII-03,CL8,,216,7,,,Scanned,QCII,,
2024-05-11,19,May,2024,QCII-03,CL8,,216,0,,,Un-scanned,QCII,,
2024-05-11,19,May,2024,P03,CL8,,61,0,,,Scanned,Packing,,
2024-05-13,20,May,2024,A03,CL6,,238,31,,,Scanned,Assembly,,
2024-05-13,20,May,2024,A03,CL6,,238,32,,,Un-scanned,Assembly,,
2024-05-13,20,May,2024,QCII-03,CL6,,1026,41,,,Scanned,QCII,,
2024-05-13,20,May,2024,QCII-03,CL6,,1026,0,,,Un-scanned,QCII,,
2024-05-13,20,May,2024,P01,CL6,,400,0,,,Scanned,Packing,,
2024-05-13,20,May,2024,P03,CL8,,185,0,,,Scanned,Packing,,
2024-05-14,20,May,2024,A03,CL6,,645,18,,,Scanned,Assembly,,
2024-05-14,20,May,2024,A03,CL6,,645,46,,,Un-scanned,Assembly,,
2024-05-14,20,May,2024,QCII-03,CL6,,1274,53,,,Scanned,QCII,,
2024-05-14,20,May,2024,QCII-03,CL6,,1274,21,,,Un-scanned,QCII,,
2024-05-14,20,May,2024,P01,CL6,,1018,0,,,Scanned,Packing,,
2024-05-14,20,May,2024,P03,CL6,,389,1,,,Scanned,Packing,,
2024-05-14,20,May,2024,P03,CL8,,186,0,,,Scanned,Packing,,
2024-05-15,20,May,2024,A03,CL6,,614,15,,,Scanned,Assembly,,
2024-05-15,20,May,2024,A03,CL6,,614,126,,,Un-scanned,Assembly,,
2024-05-15,20,May,2024,QCII-03,CL6,,1487,32,,,Scanned,QCII,,
2024-05-15,20,May,2024,QCII-03,CL6,,1487,0,,,Un-scanned,QCII,,
2024-05-15,20,May,2024,P01,CL6,,591,1,,,Scanned,Packing,,
2024-05-16,20,May,2024,A03,CL6,,1281,18,,,Scanned,Assembly,,
2024-05-16,20,May,2024,A03,CL6,,1281,100,,,Un-scanned,Assembly,,
2024-05-16,20,May,2024,QCII-03,CL6,,1356,37,,,Scanned,QCII,,
2024-05-16,20,May,2024,QCII-03,CL6,,1356,0,,,Un-scanned,QCII,,
2024-05-16,20,May,2024,P01,CL6,,1174,1,,,Scanned,Packing,,
2024-05-17,20,May,2024,A03,CL6,,1248,17,,,Scanned,Assembly,,
2024-05-17,20,May,2024,A03,CL6,,1248,56,,,Un-scanned,Assembly,,
2024-05-17,20,May,2024,QCII-03,CL6,,1218,36,,,Scanned,QCII,,
2024-05-17,20,May,2024,QCII-03,CL6,,1218,25,,,Un-scanned,QCII,,
2024-05-17,20,May,2024,P01,CL6,,898,1,,,Scanned,Packing,,
2024-05-17,20,May,2024,P06,CL6,,129,0,,,Scanned,Packing,,
2024-05-18,20,May,2024,A03,CL6,,1362,30,,,Scanned,Assembly,,
2024-05-18,20,May,2024,A03,CL6,,1362,85,,,Un-scanned,Assembly,,
2024-05-18,20,May,2024,QCII-03,CL6,,1665,34,,,Scanned,QCII,,
2024-05-18,20,May,2024,QCII-03,CL6,,1665,20,,,Un-scanned,QCII,,
2024-05-18,20,May,2024,P03,CL6,,60,0,,,Scanned,Packing,,
2024-05-20,21,May,2024,A03,CL6,,1284,23,,,Scanned,Assembly,,
2024-05-20,21,May,2024,A03,CL6,,1284,63,,,Un-scanned,Assembly,,
2024-05-20,21,May,2024,QCII-03,CL6,,1421,48,,,Scanned,QCII,,
